1522591488.5656288,6509.8,41944.88433989
1522591494.7039723,6501.7,41957.42847509
1522591502.0738978,6500,42058.79815659
1522591510.1054084,6501.1,42129.62215098
1522591518.0205674,6500.1,42121.91875815
1522591525.9623954,6500,42129.11418835
1522591558.0100114,6500,42242.13261236
1522591565.9288425,6496.9,42331.7802613
1522591574.467995,6491.6,42365.68344681
1522591581.8006287,6480,42484.87337015
1522591589.791182,6480.2,42546.57227659
1522591597.4445312,6479.5,42572.3067577
1522591605.3871977,6478.9,42584.95668691
1522591613.451491,6477.4,42593.49421104
1522591621.532371,6484,42649.39818158
1522591630.0630572,6486.1,42680.11366575
1522591637.4175403,6492.2,42707.82279195
1522591645.707947,6492.3,42740.87292496
1522591653.774216,6498.8,42767.09712614
1522591662.4236276,6505.1,42800.10602839
1522591670.1799867,6507.3,42816.72859505
1522591677.5538547,6507.9,42823.59950648
1522591686.4056954,6507.9,42827.95959982
1522591693.6394165,6506.7,42835.90549438
1522591702.5690916,6507.5,42835.87324856
1522591709.8229222,6522.3,42873.85955447
1522591717.9714823,6523.9,42885.11651914
1522591726.189813,6527,42894.52730308
1522591734.254081,6522,42903.62140303
1522591741.6489677,6516.1,42912.30760126
1522591750.077518,6516.3,42915.98392091
1522591758.1074653,6515.6,42917.90648834
1522591765.6775718,6515,42919.21915407
1522591773.7859762,6510.5,42925.31216938
1522591781.8805714,6509,42925.65438692
1522591789.8194366,6509,42926.44921997
1522591797.8515244,6509.7,42929.82650911
1522591805.5717576,6509,42930.60331393
1522591813.6379468,6505.2,42934.14595518
1522591821.9640543,6501.5,42940.42355518
1522591829.7956254,6501.4,42944.32158172
1522591838.1274042,6500,42946.13247974
1522591845.4547398,6494.9,42946.62291609
1522591853.564229,6481.1,43055.30080081
1522591862.8351266,6488.2,43061.35568085
1522591869.5375235,6485.7,43065.19951278
1522591878.1830807,6484.9,43067.44014779
1522591885.4939637,6484.9,43072.50162321
1522591893.491897,6491.2,43095.54730925
1522591901.5328856,6498.7,43114.54001673
1522591910.080939,6498.9,43122.41601539
1522591917.7714593,6501.7,43153.48952648
1522591925.9462018,6498.5,43158.45930592
1522591933.8424573,6497.4,43160.8145011
1522591941.5234127,6497.3,43156.25141066
1522591950.4386632,6497.3,43153.19134905
1522591957.6371553,6498.5,43154.05395579
1522591966.0585837,6498.5,43152.41405017
1522591973.7935941,6498.6,43145.39942117
1522591981.7733874,6500.2,43142.40266041
1522591989.9473045,6502.6,43119.11256112
1522591997.5898724,6503.1,43035.74662586
1522592005.6822433,6506.3,43061.84481254
1522592013.437206,6509.3,43054.22074494
1522592022.063699,6509.1,43052.6978626
1522592030.044709,6512,43080.98749584
1522592037.8932035,6513.5,43086.3146837
1522592045.8978558,6514.8,43093.8767565
1522592053.6929739,6516.3,43098.51006544
1522592062.014715,6511.1,43169.89395179
1522592069.6227825,6514.1,43226.69159842
1522592077.6645887,6514.9,43226.38586604
1522592085.6141903,6517.6,43239.90448591
1522592093.455793,6517.6,43239.59114909
1522592101.6535125,6515.3,43240.60853279
1522592109.4614305,6516.9,43284.69315735
1522592117.7146747,6517.1,43295.69453491
1522592126.058087,6515.5,43290.40562797
1522592133.4229655,6515.5,43257.55336054
1522592141.508798,6516.8,43252.66674064
1522592150.2818754,6516.7,43221.73002824
1522592157.8420322,6517.7,43204.98814765
1522592165.8776326,6521,43214.69083118
1522592173.58418,6522.9,43220.06953048
1522592181.9963012,6525.2,43226.82834842
1522592189.7802215,6523.6,43224.27677108
1522592198.6264691,6521,43238.98790864
1522592205.862027,6513,43230.3402008
1522592214.2333233,6513.2,43238.87845548
1522592222.1964867,6514.2,43198.51698136
1522592230.194448,6516,43177.43302006
1522592237.7207968,6525,43178.41337543
1522592245.491692,6525,43181.86248475
1522592253.5077574,6520,43188.69425735
1522592262.4763737,6518.9,43187.18601747
1522592269.901315,6520,43193.01549853
1522592285.8971694,6516,43196.15259574
1522592293.5459232,6511.5,43200.32749425
1522592301.8424346,6493.9,43224.71318784
1522592310.3764582,6493.9,43229.73521939
1522592318.3390374,6491.6,43229.62232546
1522592325.9710968,6491.4,43233.54342113
1522592333.8748398,6490.6,43234.90607452
1522592341.7448597,6490.1,43235.3422329
1522592357.6561666,6490.3,43236.39258876
1522592365.9259,6490.4,43243.58525
1522592381.6043558,6490.4,43245.127845
1522592389.7440228,6490.5,43250.10915396
1522592398.2497141,6491,43243.33791718
1522592405.8445053,6490.2,43252.43664697
1522592414.2941723,6482.1,43258.42741639
1522592421.8529994,6480.4,43272.04522764
1522592430.9243925,6467.1,43291.23415754
1522592437.9470975,6466.1,43298.63777406
1522592446.3058286,6465.8,43302.70999261
1522592453.9821763,6465.2,43320.54008309
1522592461.6483607,6464.6,43325.06469954
1522592470.9287505,6464.6,43327.25881435
1522592477.4236364,6462.2,43334.64497736
1522592486.0129983,6461.6,43345.17079027
1522592493.502041,6460.8,43351.32087131
1522592502.238985,6460,43350.02001768
1522592510.7925336,6460,43356.89614837
1522592526.7066867,6462.9,43370.11571565
1522592533.5917966,6475.1,43412.46772766
1522592542.1754124,6476.5,43430.73732327
1522592550.985856,6477.8,43440.80140685
1522592558.2803104,6483.8,43454.86848673
1522592566.480473,6482.5,43443.13391402
1522592574.4509413,6485.8,43443.33770437
1522592581.7390184,6487,43442.14279059
1522592589.8174663,6487.2,43443.40168825
1522592605.635587,6488,43450.01192174
1522592614.2874112,6488.9,43455.75649483
1522592621.59332,6488.8,43457.74949005
1522592637.5737495,6489,43475.0828089
1522592646.4775858,6491.6,43487.05237297
1522592653.917746,6494.8,43498.77276764
1522592677.4149346,6494.8,43486.99820352
1522592685.9806678,6494.8,43485.74591634
1522592710.5456986,6497.8,43465.68858143
1522592717.6113443,6502.3,43474.71675906
1522592726.1842968,6501.1,43476.01018528
1522592733.590357,6503,43483.24022623
1522592741.5261357,6505,43464.53486546
1522592757.4202673,6505,43453.88079898
1522592765.8570945,6506.5,43455.06998426
1522592773.4342067,6503.9,43477.65817251
1522592781.9106762,6498.7,43488.56314044
1522592789.984529,6498.7,43478.6275625
1522592805.8457522,6498.7,43475.78893159
1522592813.9714615,6493.2,43480.81713047
1522592822.013936,6493.8,43430.08825569
1522592829.8833442,6494.7,43439.33686655
1522592838.1190135,6494.9,43393.55464293
1522592845.4541621,6494.9,43390.10137195
1522592853.6460443,6494.9,43390.43197056
1522592861.5386517,6492,43387.70821112
1522592869.979269,6489,43391.95506505
1522592877.5797272,6484,43392.93931237
1522592886.3538191,6484,43401.17652305
1522592902.2288306,6484.7,43398.71134452
1522592909.7790067,6484.4,43410.88624751
1522592917.7386308,6485.1,43411.56642564
1522592934.049482,6477.9,43432.07188019
1522592941.7685678,6477,43441.67571525
1522592949.545651,6477,43445.07954783
1522592965.5948064,6468.9,43467.83036322
1522592973.8453286,6466.7,43487.9866968
1522592981.398651,6465,43488.79068717
1522592990.2325091,6464,43500.78494962
1522592998.16797,6471.9,43584.42561954
1522593006.4149165,6471,43587.56673622
1522593015.018658,6474.9,43587.93482178
1522593022.2143438,6468.2,43613.24617808
1522593030.2751474,6470,43656.40561039
1522593037.7194252,6473.3,43657.57928027
1522593045.2576149,6473.3,43661.26502145
1522593054.0488591,6473.8,43656.92820343
1522593062.3866267,6478,43667.021532
1522593077.471667,6478,43686.13315534
1522593085.6050444,6478,43690.62595279
1522593094.1230178,6478,43698.29795602
1522593101.6798537,6481.8,43707.6225382
1522593110.0015485,6481.7,43711.90139348
1522593117.4791763,6483.9,43710.86269029
1522593126.4799008,6474.7,43774.19689968
1522593133.671047,6476,43768.32607851
1522593142.8649137,6476,43771.89264451
1522593149.6825724,6474.9,43771.03464452
1522593173.8723392,6468.9,43776.45542391
1522593181.9472175,6468.4,43779.36106709
1522593189.6457646,6460.3,43793.54409184
1522593200.844168,6460,43792.95050779
1522593205.43132,6460,43793.72306296
1522593213.9232123,6458,43823.57924808
1522593221.3667397,6452,43888.24918941
1522593229.6525037,6450,43965.75476811
1522593237.4742832,6450.1,44030.92571636
1522593245.482598,6450,44049.11643662
1522593253.4276485,6449.1,44056.55432333
1522593261.9457197,6449.8,44069.32096422
1522593269.6266963,6452.8,44091.81657574
1522593277.6655102,6456.9,44102.77270045
1522593285.8571618,6458.1,44107.80459624
1522593294.83473,6458,44109.11060123
1522593301.691499,6458,44104.15809729
1522593310.288239,6458.2,44106.57749872
1522593318.2151532,6460,44110.36610068
1522593325.9469588,6460,44110.9958038
1522593334.1298413,6465,44113.40200968
1522593341.63095,6465,44102.51501385
1522593350.118878,6468.6,44095.46216587
1522593358.5142248,6469.9,44093.6456126
1522593365.5542014,6469.9,44098.80485849
1522593373.904245,6469.9,44104.55893382
1522593381.3850338,6472.4,44097.76312732
1522593389.9894109,6474.4,44093.95906839
1522593397.5485637,6474.9,44097.56771683
1522593405.5468688,6474.9,44104.18658618
1522593413.4095268,6474.9,44107.36727244
1522593422.1457934,6479,44116.90872948
1522593429.5615218,6475.7,44085.72602818
1522593437.5288393,6471.6,44086.35752818
1522593445.8318245,6476.9,44091.41569599
1522593453.3629303,6478.9,44097.51558126
1522593461.4446783,6480.9,44066.41953064
1522593469.754723,6480.9,44047.21726282
1522593486.6338243,6480.9,43957.34103688
1522593494.6619983,6477.4,43972.37081686
1522593502.2396934,6479.9,43968.77500392
1522593509.8815281,6470,43969.72292139
1522593517.6913738,6466.8,43973.71105499
1522593526.4008708,6468.2,43973.53105499
1522593533.3367975,6472.8,43973.65673399
1522593541.428686,6473.6,43972.87796571
1522593549.5682092,6477.4,43975.29731255
1522593557.7792776,6477.4,43973.4593215
1522593566.2927663,6478,43942.9335508
1522593573.3630664,6477.4,43931.48650857
1522593582.2148135,6474,43928.125779
1522593590.0563028,6473.1,43929.03389826
1522593598.2354136,6475.4,43927.24980939
1522593605.7874782,6476.9,43930.84414953
1522593613.5237777,6478.4,43931.29004998
1522593621.875291,6488.1,43972.35795398
1522593629.9771054,6490.3,43983.72924501
1522593638.676533,6500.6,43965.64254992
1522593662.8263767,6508.9,43994.2723397
1522593669.7989752,6519,44042.90858314
1522593677.830833,6520.7,44053.56195895
1522593685.5987372,6520.7,44073.86469318
1522593693.6770177,6520.9,44082.19241531
1522593702.9003544,6519.7,44082.87516837
1522593709.5121675,6519.3,44070.96061423
1522593717.9001362,6519.4,44088.48402882
1522593725.8497152,6518.5,44089.2580273
1522593734.2850604,6507.2,44118.90598265
1522593742.0202653,6509.9,44125.39883687
1522593751.0426607,6515.8,44124.1123178
1522593757.6472118,6515.8,44126.46171587
1522593765.5953023,6516.1,44126.40408533
1522593774.0945063,6516.4,44125.94815174
1522593781.7781172,6508.3,44133.9028732
1522593789.7886143,6510.6,44136.81525919
1522593797.4572728,6514.4,44121.44219809
1522593805.525102,6514.8,44126.68003063
